permno,hdrcusip,permco,siccd,nasdissuno,yyyymmdd,sharetype,securitytype,securitysubtype,usincflg,issuertype,primaryexch,conditionaltype,tradingstatusflg,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,dlycumfacpr,dlycumfacshr,cusip,ticker,exchangetier,shrout
89468,46428743,37493,6726,38424,20241119,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-19,N,90.7,TR,57730550.0,BP,90.24,TR,2024-11-18,57491904.0,PB,0.005098,0.005098,0.0,NA,D1,0.0,0.0,1.0,NO,29398129.0,90.7,90.62,91.07,90.71,90.72,90.82,99714,42,2666410300.3,1.0,1.0,46428743,TLT,G,636500
89468,46428743,37493,6726,38424,20241120,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-20,N,90.41,TR,57564047.0,BP,90.7,TR,2024-11-19,57730550.0,PB,-0.003197,-0.003197,0.0,NA,D1,0.0,0.0,1.0,NO,27328480.0,90.41,90.11,90.83,90.42,90.43,90.15,104787,42,2470767876.8,1.0,1.0,46428743,TLT,G,636700
89468,46428743,37493,6726,38424,20241121,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-21,N,90.34,TR,57393002.0,BP,90.41,TR,2024-11-20,57564047.0,PB,-0.000774,-0.000774,0.0,NA,D1,0.0,0.0,1.0,NO,28071614.0,90.34,90.0,90.85,90.3,90.31,90.45,97610,42,2535989608.8,1.0,1.0,46428743,TLT,G,635300
89468,46428743,37493,6726,38424,20241122,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-22,N,90.39,TR,57271104.0,BP,90.34,TR,2024-11-21,57393002.0,PB,0.000553,0.000553,0.0,NA,D1,0.0,0.0,1.0,NO,21421109.0,90.39,90.15,90.7,90.38,90.39,90.51,86173,42,1936254042.5,1.0,1.0,46428743,TLT,G,633600
89468,46428743,37493,6726,38424,20241125,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-25,N,92.73,TR,59430657.0,BP,90.39,TR,2024-11-22,57271104.0,PB,0.025888,0.025888,0.0,NA,D3,0.0,0.0,1.0,NO,56286838.0,92.73,91.985,92.78,92.68,92.69,92.2,183082,42,5219478487.7,1.0,1.0,46428743,TLT,G,640900
89468,46428743,37493,6726,38424,20241126,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-26,N,92.37,TR,58969008.0,BP,92.73,TR,2024-11-25,59430657.0,PB,-0.003882,-0.003882,0.0,NA,D1,0.0,0.0,1.0,NO,30785164.0,92.37,91.81,92.44,92.4,92.41,92.16,105743,42,2843625598.7,1.0,1.0,46428743,TLT,G,638400
89468,46428743,37493,6726,38424,20241127,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-27,N,93.01,TR,59145059.0,BP,92.37,TR,2024-11-26,58969008.0,PB,0.006929,0.006929,0.0,NA,D1,0.0,0.0,1.0,NO,38821767.0,93.01,92.67,93.38,93.05,93.06,93.04,141289,42,3610812548.7,1.0,1.0,46428743,TLT,G,635900
89468,46428743,37493,6726,38424,20241129,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-11-29,N,93.97,TR,58966175.0,BP,93.01,TR,2024-11-27,59145059.0,PB,0.010322,0.010322,0.0,NA,D2,0.0,0.0,1.0,NO,31511536.0,93.97,93.44,93.985,93.91,93.92,93.78,101175,42,2961139037.9,1.0,1.0,46428743,TLT,G,627500
89468,46428743,37493,6726,38424,20241202,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-02,N,93.87,TR,58940973.0,BP,93.97,TR,2024-11-29,58966175.0,PB,0.002395,-0.001064,0.003459,NA,D3,0.325021,0.0,1.0,C1,38902657.0,93.87,93.0,94.1475,93.86,93.87,93.27,137580,42,3651792412.6,1.0,1.0,46428743,TLT,G,627900
89468,46428743,37493,6726,38424,20241203,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-03,N,93.06,TR,57715812.0,BP,93.87,TR,2024-12-02,58940973.0,PB,-0.008629,-0.008629,0.0,NA,D1,0.0,0.0,1.0,NO,32449401.0,93.06,92.99,94.03,93.04,93.05,93.93,109207,42,3019741257.1,1.0,1.0,46428743,TLT,G,620200
89468,46428743,37493,6726,38424,20241204,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-04,N,94.06,TR,58392448.0,BP,93.06,TR,2024-12-03,57715812.0,PB,0.010746,0.010746,0.0,NA,D1,0.0,0.0,1.0,NO,35805213.0,94.06,92.54,94.19,94.07,94.09,92.61,124897,42,3367838334.8,1.0,1.0,46428743,TLT,G,620800
89468,46428743,37493,6726,38424,20241205,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-05,N,94.25,TR,57850650.0,BP,94.06,TR,2024-12-04,58392448.0,PB,0.00202,0.00202,0.0,NA,D1,0.0,0.0,1.0,NO,23457081.0,94.25,93.655,94.39,94.23,94.24,93.72,91544,42,2210829884.3,1.0,1.0,46428743,TLT,G,613800
89468,46428743,37493,6726,38424,20241206,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-06,N,94.39,TR,57077633.0,BP,94.25,TR,2024-12-05,57850650.0,PB,0.001485,0.001485,0.0,NA,D1,0.0,0.0,1.0,NO,31409157.0,94.39,94.02,94.85,94.36,94.37,94.72,105957,42,2964710329.2,1.0,1.0,46428743,TLT,G,604700
89468,46428743,37493,6726,38424,20241209,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-09,N,93.52,TR,56476728.0,BP,94.39,TR,2024-12-06,57077633.0,PB,-0.009217,-0.009217,0.0,NA,D3,0.0,0.0,1.0,NO,30133676.0,93.52,93.465,94.04,93.56,93.57,93.99,101162,42,2818101379.5,1.0,1.0,46428743,TLT,G,603900
89468,46428743,37493,6726,38424,20241210,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-10,N,93.08,TR,55736304.0,BP,93.52,TR,2024-12-09,56476728.0,PB,-0.004705,-0.004705,0.0,NA,D1,0.0,0.0,1.0,NO,28354655.0,93.08,92.905,93.3,93.08,93.09,93.02,96314,42,2639251287.4,1.0,1.0,46428743,TLT,G,598800
89468,46428743,37493,6726,38424,20241211,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-11,N,92.2,TR,54720700.0,BP,93.08,TR,2024-12-10,55736304.0,PB,-0.009454,-0.009454,0.0,NA,D1,0.0,0.0,1.0,NO,38307286.0,92.2,92.105,93.29,92.17,92.18,93.07,138990,42,3531931769.2,1.0,1.0,46428743,TLT,G,593500
89468,46428743,37493,6726,38424,20241212,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-12,N,91.08,TR,54456732.0,BP,92.2,TR,2024-12-11,54720700.0,PB,-0.012148,-0.012148,0.0,NA,D1,0.0,0.0,1.0,NO,44931429.0,91.08,91.0,91.746,91.08,91.09,91.64,145465,42,4092354553.3,1.0,1.0,46428743,TLT,G,597900
89468,46428743,37493,6726,38424,20241213,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-13,N,90.15,TR,53314710.0,BP,91.08,TR,2024-12-12,54456732.0,PB,-0.010211,-0.010211,0.0,NA,D1,0.0,0.0,1.0,NO,38834158.0,90.15,90.08,90.85,90.26,90.27,90.8,123412,42,3500899343.7,1.0,1.0,46428743,TLT,G,591400
89468,46428743,37493,6726,38424,20241216,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-16,N,90.42,TR,53501514.0,BP,90.15,TR,2024-12-13,53314710.0,PB,0.002995,0.002995,0.0,NA,D3,0.0,0.0,1.0,NO,23041028.0,90.42,90.05,90.6152,90.39,90.4,90.55,98271,42,2083369751.8,1.0,1.0,46428743,TLT,G,591700
89468,46428743,37493,6726,38424,20241217,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-17,N,90.64,TR,53704200.0,BP,90.42,TR,2024-12-16,53501514.0,PB,0.002433,0.002433,0.0,NA,D1,0.0,0.0,1.0,NO,23753826.0,90.64,90.455,90.985,90.66,90.67,90.52,97932,42,2153046788.6,1.0,1.0,46428743,TLT,G,592500
89468,46428743,37493,6726,38424,20241218,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-18,N,89.16,TR,53353344.0,BP,90.64,TR,2024-12-17,53704200.0,PB,-0.012456,-0.016328,0.003873,NA,D1,0.351032,0.0,1.0,C1,60397699.0,89.16,89.14,90.37,89.18,89.2,89.97,188269,42,5385058842.8,1.0,1.0,46428743,TLT,G,598400
89468,46428743,37493,6726,38424,20241219,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-19,N,87.81,TR,51000048.0,BP,89.16,TR,2024-12-18,53353344.0,PB,-0.015141,-0.015141,0.0,NA,D1,0.0,0.0,1.0,NO,97864579.0,87.81,87.505,88.385,87.83,87.84,88.07,263284,42,8593488682.0,1.0,1.0,46428743,TLT,G,580800
89468,46428743,37493,6726,38424,20241220,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-20,N,88.31,TR,50981363.0,BP,87.81,TR,2024-12-19,51000048.0,PB,0.005694,0.005694,0.0,NA,D1,0.0,0.0,1.0,NO,44874177.0,88.31,88.29,88.91,88.31,88.32,88.53,132609,42,3962838570.9,1.0,1.0,46428743,TLT,G,577300
89468,46428743,37493,6726,38424,20241223,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-23,N,87.5,TR,50575000.0,BP,88.31,TR,2024-12-20,50981363.0,PB,-0.009172,-0.009172,0.0,NA,D3,0.0,0.0,1.0,NO,34478598.0,87.5,87.44,88.23,87.51,87.52,88.16,128857,42,3016877325.0,1.0,1.0,46428743,TLT,G,578000
89468,46428743,37493,6726,38424,20241224,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-24,N,87.87,TR,50788860.0,BP,87.5,TR,2024-12-23,50575000.0,PB,0.004229,0.004229,0.0,NA,D1,0.0,0.0,1.0,NO,21922399.0,87.87,86.98,87.89,87.86,87.87,87.04,90118,41,1926321200.1,1.0,1.0,46428743,TLT,G,578000
89468,46428743,37493,6726,38424,20241226,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-26,N,87.82,TR,51207842.0,BP,87.87,TR,2024-12-24,50788860.0,PB,-0.000569,-0.000569,0.0,NA,D2,0.0,0.0,1.0,NO,19881935.0,87.82,87.2,87.96,87.79,87.8,87.21,93846,42,1746031531.7,1.0,1.0,46428743,TLT,G,583100
89468,46428743,37493,6726,38424,20241227,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-27,N,87.1,TR,50622520.0,BP,87.82,TR,2024-12-26,51207842.0,PB,-0.008199,-0.008199,0.0,NA,D1,0.0,0.0,1.0,NO,26916875.0,87.1,87.06,87.775,87.1,87.11,87.48,100660,42,2344459812.5,1.0,1.0,46428743,TLT,G,581200
89468,46428743,37493,6726,38424,20241230,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-30,N,87.8,TR,50537680.0,BP,87.1,TR,2024-12-27,50622520.0,PB,0.008037,0.008037,0.0,NA,D3,0.0,0.0,1.0,NO,47950211.0,87.8,87.67,88.035,87.81,87.82,87.83,105184,42,4210028525.8,1.0,1.0,46428743,TLT,G,575600
89468,46428743,37493,6726,38424,20241231,NS,FUND,ETF,Y,ACOR,Q,RW,A,2024-12-31,N,87.33,TR,50005158.0,BP,87.8,TR,2024-12-30,50537680.0,PB,-0.005353,-0.005353,0.0,NA,D1,0.0,0.0,1.0,NO,31569104.0,87.33,87.26,88.28,87.33,87.35,88.13,112601,42,2756929852.3,1.0,1.0,46428743,TLT,G,572600
89468,46428743,37493,6726,38424,20250102,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-02,N,87.57,TR,49757274.0,BP,87.33,TR,2024-12-31,50005158.0,PB,0.002748,0.002748,0.0,NA,D2,0.0,0.0,1.0,NO,27594732.0,87.57,87.21,88.115,87.55,87.56,87.8,104517,42,2416470681.2,1.0,1.0,46428743,TLT,G,568200
89468,46428743,37493,6726,38424,20250103,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-03,N,87.29,TR,49999712.0,BP,87.57,TR,2025-01-02,49757274.0,PB,-0.003197,-0.003197,0.0,NA,D1,0.0,0.0,1.0,NO,21817037.0,87.29,87.18,87.88,87.27,87.28,87.72,83707,42,1904409159.7,1.0,1.0,46428743,TLT,G,572800
89468,46428743,37493,6726,38424,20250106,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-06,N,86.9,TR,50280340.0,BP,87.29,TR,2025-01-03,49999712.0,PB,-0.004468,-0.004468,0.0,NA,D3,0.0,0.0,1.0,NO,29967656.0,86.9,86.67,87.23,86.9,86.91,87.05,121148,42,2604189306.4,1.0,1.0,46428743,TLT,G,578600
89468,46428743,37493,6726,38424,20250107,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-07,N,85.92,TR,49850784.0,BP,86.9,TR,2025-01-06,50280340.0,PB,-0.011277,-0.011277,0.0,NA,D1,0.0,0.0,1.0,NO,41305360.0,85.92,85.79,86.77,85.91,85.92,86.6,164303,42,3548956531.2,1.0,1.0,46428743,TLT,G,580200
89468,46428743,37493,6726,38424,20250108,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-08,N,86.03,TR,50379168.0,BP,85.92,TR,2025-01-07,49850784.0,PB,0.00128,0.00128,0.0,NA,D1,0.0,0.0,1.0,NO,44143659.0,86.03,85.34,86.2,86.04,86.05,85.47,165500,42,3797678983.8,1.0,1.0,46428743,TLT,G,585600
89468,46428743,37493,6726,38424,20250110,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-10,N,85.46,TR,49900094.0,BP,86.03,TR,2025-01-08,50379168.0,PB,-0.006626,-0.006626,0.0,NA,D2,0.0,0.0,1.0,NO,46614233.0,85.46,85.16,85.845,85.46,85.47,85.28,172932,42,3983652352.2,1.0,1.0,46428743,TLT,G,583900
89468,46428743,37493,6726,38424,20250113,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-13,N,85.43,TR,50147410.0,BP,85.46,TR,2025-01-10,49900094.0,PB,-0.000351,-0.000351,0.0,NA,D3,0.0,0.0,1.0,NO,33127779.0,85.43,85.04,85.66,85.4,85.41,85.53,112567,42,2830106160.0,1.0,1.0,46428743,TLT,G,587000
89468,46428743,37493,6726,38424,20250114,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-14,N,85.29,TR,50491680.0,BP,85.43,TR,2025-01-13,50147410.0,PB,-0.001639,-0.001639,0.0,NA,D1,0.0,0.0,1.0,NO,33167735.0,85.29,84.89,85.36,85.27,85.28,85.23,112562,42,2828876118.2,1.0,1.0,46428743,TLT,G,592000
89468,46428743,37493,6726,38424,20250115,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-15,N,86.76,TR,51752340.0,BP,85.29,TR,2025-01-14,50491680.0,PB,0.017235,0.017235,0.0,NA,D1,0.0,0.0,1.0,NO,53593066.0,86.76,86.395,86.975,86.74,86.75,86.695,141039,42,4649734406.2,1.0,1.0,46428743,TLT,G,596500
89468,46428743,37493,6726,38424,20250116,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-16,N,87.04,TR,52023808.0,BP,86.76,TR,2025-01-15,51752340.0,PB,0.003227,0.003227,0.0,NA,D1,0.0,0.0,1.0,NO,34395362.0,87.04,86.28,87.395,87.05,87.06,86.64,118206,42,2993772308.5,1.0,1.0,46428743,TLT,G,597700
89468,46428743,37493,6726,38424,20250117,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-17,N,87.19,TR,51276439.0,BP,87.04,TR,2025-01-16,52023808.0,PB,0.001723,0.001723,0.0,NA,D1,0.0,0.0,1.0,NO,29553095.0,87.19,87.04,87.48,87.16,87.17,87.43,87519,42,2576734353.0,1.0,1.0,46428743,TLT,G,588100
89468,46428743,37493,6726,38424,20250121,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-21,N,87.97,TR,52465308.0,BP,87.19,TR,2025-01-17,51276439.0,PB,0.008946,0.008946,0.0,NA,D4,0.0,0.0,1.0,NO,30190802.0,87.97,87.63,88.17,87.95,87.96,87.89,105054,42,2655884851.9,1.0,1.0,46428743,TLT,G,596400
89468,46428743,37493,6726,38424,20250122,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-22,N,87.51,TR,51727161.0,BP,87.97,TR,2025-01-21,52465308.0,PB,-0.005229,-0.005229,0.0,NA,D1,0.0,0.0,1.0,NO,25211916.0,87.51,87.32,87.98,87.5,87.51,87.87,83985,42,2206294769.2,1.0,1.0,46428743,TLT,G,591100
89468,46428743,37493,6726,38424,20250123,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-23,N,86.83,TR,52271660.0,BP,87.51,TR,2025-01-22,51727161.0,PB,-0.007771,-0.007771,0.0,NA,D1,0.0,0.0,1.0,NO,31647309.0,86.83,86.525,86.99,86.83,86.84,86.64,101874,42,2747935840.5,1.0,1.0,46428743,TLT,G,602000
89468,46428743,37493,6726,38424,20250124,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-24,N,87.22,TR,52698324.0,BP,86.83,TR,2025-01-23,52271660.0,PB,0.004492,0.004492,0.0,NA,D1,0.0,0.0,1.0,NO,21007031.0,87.22,86.6,87.28,87.21,87.22,86.72,78853,42,1832233243.8,1.0,1.0,46428743,TLT,G,604200
89468,46428743,37493,6726,38424,20250127,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-27,N,88.25,TR,53753075.0,BP,87.22,TR,2025-01-24,52698324.0,PB,0.011809,0.011809,0.0,NA,D3,0.0,0.0,1.0,NO,42496108.0,88.25,87.85,88.43,88.3,88.31,88.155,129661,42,3750281531.0,1.0,1.0,46428743,TLT,G,609100
89468,46428743,37493,6726,38424,20250128,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-28,N,88.19,TR,53601882.0,BP,88.25,TR,2025-01-27,53753075.0,PB,-0.00068,-0.00068,0.0,NA,D1,0.0,0.0,1.0,NO,25148811.0,88.19,87.6591,88.2,88.16,88.17,87.84,84902,42,2217873642.1,1.0,1.0,46428743,TLT,G,607800
89468,46428743,37493,6726,38424,20250129,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-29,N,88.01,TR,53492478.0,BP,88.19,TR,2025-01-28,53601882.0,PB,-0.002041,-0.002041,0.0,NA,D1,0.0,0.0,1.0,NO,25189456.0,88.01,87.63,88.615,87.99,88.01,88.43,94909,42,2216924022.6,1.0,1.0,46428743,TLT,G,607800
89468,46428743,37493,6726,38424,20250130,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-30,N,88.34,TR,53719554.0,BP,88.01,TR,2025-01-29,53492478.0,PB,0.00375,0.00375,0.0,NA,D1,0.0,0.0,1.0,NO,24729358.0,88.34,88.17,88.705,88.33,88.34,88.41,88803,42,2184591485.7,1.0,1.0,46428743,TLT,G,608100
89468,46428743,37493,6726,38424,20250131,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-01-31,N,87.76,TR,52708656.0,BP,88.34,TR,2025-01-30,53719554.0,PB,-0.006566,-0.006566,0.0,NA,D1,0.0,0.0,1.0,NO,48204571.0,87.76,87.43,88.66,87.74,87.75,88.38,131873,42,4230433151.0,1.0,1.0,46428743,TLT,G,600600
89468,46428743,37493,6726,38424,20250203,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-03,N,88.16,TR,52270064.0,BP,87.76,TR,2025-01-31,52708656.0,PB,0.008116,0.004558,0.003558,NA,D3,0.312282,0.0,1.0,C1,70001935.0,88.16,87.8,89.1,88.16,88.17,88.575,197096,42,6171370589.6,1.0,1.0,46428743,TLT,G,592900
89468,46428743,37493,6726,38424,20250204,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-04,N,88.43,TR,52138328.0,BP,88.16,TR,2025-02-03,52270064.0,PB,0.003063,0.003063,0.0,NA,D1,0.0,0.0,1.0,NO,33767237.0,88.43,87.48,88.4499,88.4,88.41,87.55,105522,42,2986036767.9,1.0,1.0,46428743,TLT,G,589600
89468,46428743,37493,6726,38424,20250205,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-05,N,89.89,TR,53340726.0,BP,88.43,TR,2025-02-04,52138328.0,PB,0.01651,0.01651,0.0,NA,D1,0.0,0.0,1.0,NO,47767917.0,89.89,89.39,90.175,89.87,89.88,89.45,155200,42,4293858059.1,1.0,1.0,46428743,TLT,G,593400
89468,46428743,37493,6726,38424,20250206,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-06,N,89.85,TR,52714995.0,BP,89.89,TR,2025-02-05,53340726.0,PB,-0.000445,-0.000445,0.0,NA,D1,0.0,0.0,1.0,NO,22312853.0,89.85,89.545,90.15,89.85,89.86,89.86,90014,42,2004809842.0,1.0,1.0,46428743,TLT,G,586700
89468,46428743,37493,6726,38424,20250207,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-07,N,89.27,TR,52249731.0,BP,89.85,TR,2025-02-06,52714995.0,PB,-0.006455,-0.006455,0.0,NA,D1,0.0,0.0,1.0,NO,30857004.0,89.27,88.935,89.45,89.26,89.27,89.24,116852,42,2754604747.1,1.0,1.0,46428743,TLT,G,585300
89468,46428743,37493,6726,38424,20250210,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-10,N,89.0,TR,52136200.0,BP,89.27,TR,2025-02-07,52249731.0,PB,-0.003025,-0.003025,0.0,NA,D3,0.0,0.0,1.0,NO,22561724.0,89.0,88.85,89.53,88.99,89.0,89.264,67726,42,2007993436.0,1.0,1.0,46428743,TLT,G,585800
89468,46428743,37493,6726,38424,20250211,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-11,N,88.43,TR,51607748.0,BP,89.0,TR,2025-02-10,52136200.0,PB,-0.006404,-0.006404,0.0,NA,D1,0.0,0.0,1.0,NO,21274229.0,88.43,88.375,88.68,88.45,88.46,88.53,78155,42,1881280070.5,1.0,1.0,46428743,TLT,G,583600
89468,46428743,37493,6726,38424,20250212,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-12,N,87.23,TR,51709944.0,BP,88.43,TR,2025-02-11,51607748.0,PB,-0.01357,-0.01357,0.0,NA,D1,0.0,0.0,1.0,NO,48097333.0,87.23,86.8601,87.6,87.23,87.24,87.29,153538,42,4195530357.6,1.0,1.0,46428743,TLT,G,592800
89468,46428743,37493,6726,38424,20250213,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-13,N,88.68,TR,52835544.0,BP,87.23,TR,2025-02-12,51709944.0,PB,0.016623,0.016623,0.0,NA,D1,0.0,0.0,1.0,NO,42276960.0,88.68,88.07,88.89,88.66,88.67,88.09,128621,42,3749120812.8,1.0,1.0,46428743,TLT,G,595800
89468,46428743,37493,6726,38424,20250214,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-14,N,89.15,TR,53365190.0,BP,88.68,TR,2025-02-13,52835544.0,PB,0.0053,0.0053,0.0,NA,D1,0.0,0.0,1.0,NO,27190446.0,89.15,89.12,89.68,89.15,89.17,89.38,97770,42,2424028260.9,1.0,1.0,46428743,TLT,G,598600
89468,46428743,37493,6726,38424,20250218,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-18,N,88.1,TR,52481170.0,BP,89.15,TR,2025-02-14,53365190.0,PB,-0.011778,-0.011778,0.0,NA,D4,0.0,0.0,1.0,NO,29246107.0,88.1,88.04,88.84,88.1,88.11,88.54,96432,42,2576582026.7,1.0,1.0,46428743,TLT,G,595700
89468,46428743,37493,6726,38424,20250219,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-19,N,88.21,TR,52617265.0,BP,88.1,TR,2025-02-18,52481170.0,PB,0.001249,0.001249,0.0,NA,D1,0.0,0.0,1.0,NO,20380074.0,88.21,87.885,88.45,88.19,88.21,87.95,74783,42,1797726327.5,1.0,1.0,46428743,TLT,G,596500
89468,46428743,37493,6726,38424,20250220,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-20,N,88.54,TR,53035460.0,BP,88.21,TR,2025-02-19,52617265.0,PB,0.003741,0.003741,0.0,NA,D1,0.0,0.0,1.0,NO,27452274.0,88.54,88.45,88.76,88.53,88.54,88.45,83027,42,2430624340.0,1.0,1.0,46428743,TLT,G,599000
89468,46428743,37493,6726,38424,20250221,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-21,N,89.61,TR,53407560.0,BP,88.54,TR,2025-02-20,53035460.0,PB,0.012085,0.012085,0.0,NA,D1,0.0,0.0,1.0,NO,46063763.0,89.61,88.82,89.93,89.59,89.6,88.87,132001,42,4127773802.4,1.0,1.0,46428743,TLT,G,596000
89468,46428743,37493,6726,38424,20250224,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-24,N,89.87,TR,54020857.0,BP,89.61,TR,2025-02-21,53407560.0,PB,0.002901,0.002901,0.0,NA,D3,0.0,0.0,1.0,NO,25837352.0,89.87,89.26,90.06,89.86,89.87,89.33,96062,42,2322002824.2,1.0,1.0,46428743,TLT,G,601100
89468,46428743,37493,6726,38424,20250225,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-25,N,91.42,TR,54724012.0,BP,89.87,TR,2025-02-24,54020857.0,PB,0.017247,0.017247,0.0,NA,D1,0.0,0.0,1.0,NO,49448558.0,91.42,90.8,91.5,91.41,91.42,90.97,160706,42,4520587172.4,1.0,1.0,46428743,TLT,G,598600
89468,46428743,37493,6726,38424,20250226,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-26,N,91.96,TR,54808160.0,BP,91.42,TR,2025-02-25,54724012.0,PB,0.005907,0.005907,0.0,NA,D1,0.0,0.0,1.0,NO,31865433.0,91.96,91.2,92.06,91.94,91.95,91.42,114122,42,2930345218.7,1.0,1.0,46428743,TLT,G,596000
89468,46428743,37493,6726,38424,20250227,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-27,N,91.31,TR,52621953.0,BP,91.96,TR,2025-02-26,54808160.0,PB,-0.007068,-0.007068,0.0,NA,D1,0.0,0.0,1.0,NO,52579141.0,91.31,91.14,91.79,91.31,91.32,91.31,127399,42,4801001364.7,1.0,1.0,46428743,TLT,G,576300
89468,46428743,37493,6726,38424,20250228,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-02-28,N,92.43,TR,52832988.0,BP,91.31,TR,2025-02-27,52621953.0,PB,0.012266,0.012266,0.0,NA,D1,0.0,0.0,1.0,NO,49225541.0,92.43,91.4701,92.475,92.43,92.44,91.85,249547,42,4549916754.6,1.0,1.0,46428743,TLT,G,571600
89468,46428743,37493,6726,38424,20250303,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-03-03,N,92.57,TR,52246508.0,BP,92.43,TR,2025-02-28,52832988.0,PB,0.00465,0.001515,0.003136,NA,D3,0.289817,0.0,1.0,C1,42252448.0,92.57,91.37,92.71,92.57,92.59,91.41,164791,42,3911309111.4,1.0,1.0,46428743,TLT,G,564400
89468,46428743,37493,6726,38424,20250304,NS,FUND,ETF,Y,ACOR,Q,RW,A,2025-03-04,N,91.43,TR,49957352.0,BP,92.57,TR,2025-03-03,52246508.0,PB,-0.012315,-0.012315,0.0,NA,D1,0.0,0.0,1.0,NO,56092795.0,91.43,91.265,92.79,91.44,91.45,92.44,192105,42,5128564246.9,1.0,1.0,46428743,TLT,G,546400
